name,Region,Last Update,Confirmed,Deaths,Recovered,Date
Ohio,USA,2020-04-05 03:00:00 * CTY: Adam 1; Allen 15; Ashland 3; Ashtabula 11; Athens 3; Auglaize 6; Belmont 17; Brown 3; Butler 59; Carroll 8; Champaign 5; Clark 7; Clermont 20; Clinton 7; Columbiana 36; Coshocton 8; Crawford 7; Cuyahoga 781; Darke 28; Defiance 7; Delaware 69; Erie 6; Fairfield 36; Fayette 2; Franklin 557; Fulton 5; Gallia 4; Geauga 38; Greene 11; Guernsey 1; Hamilton 288; Hancock 9; Hardin 1; Highland 4; Holmes 1; Huron 6; Jefferson 14; Knox 6; Lake 76; Lawrence 7; Licking 50; Logan 3; Lorain 105; Lucas 272; Madison 15; Mahoning 250; Marion 12; Medina 74; Mercer 6; Miami 69; Montgomery 69; Morrow 3; Muskingum 4; Ottawa 5; Perry 3; Pickaway 20; Pike 1; Portage 74; Preble 4; Richland 14; Ross 4; Sandusky 5; Seneca 5; Shelby 10; Stark 92; Summit 184; Trumbull 90; Tuscarawas 19; Union 7; Van Wert 2; Warren 35; Washington 6; Wayne 25; Williams 1; Wood 23; Wyandot 5,3739,102,0,04-04-2020
Tennessee,USA,2020-04-05 03:00:00 * CTY: Anderson 10; Bedford 8; Benton 4; Bledsoe 2; Blount 34; Bradley 21; Campbell 5; Cannon 4; Carroll 6; Carter 3; Cheatham 12; Chester 6; Claiborne 2; Clay 1; Cocke 1; Coffee 4; Cumberland 23; Davidson 741; Decatur 0; Dekalb 5; Dickson 22; Dyer 7; Fayette 18; Fentress 1; Franklin 12; Gibson 8; Giles 3; Grainger 3; Greene 16; Grundy 12; Hamblen 4; Hamilton 71; Hardeman 6; Hardin 2; Hawkins 9; Haywood 2; Henry 4; Hickman 1; Houston 2; Humphreys 3; Jackson 3; Jefferson 6; Johnson 2; Knox 99; Lauderdale 2; Lawrence 3; Lewis 2; Lincoln 5; Loudon 13; Macon 7; Madison 19; Marion 16; Marshall 4; Maury 21; McMinn 3; McNairy 3; Meigs 2; Monroe 6; Montgomery 46; Morgan 4; Obion 2; Out-of-state 218; Overton 2; Perry 3; Polk 3; Putnam 52; Rhea 0; Roane 5; Robertson 51; Rutherford 140; Scott 3; Sequatchie 2; Sevier 13; Shelby 689; Smith 3; Stewart 1; Sullivan 18; Sumner 301; Tipton 31; Trousdale 7; Unicoi 1; Union 1; unknown 63; Warren 1; Washington 22; Wayne 2; Weakley 1; White 2; Williamson 239; Wilson 82,3322,50,0,04-04-2020
Maryland,USA,2020-04-05 03:00:00 * CTY: Allegany 3; Anne Arundel 289; Baltimore 491; Baltimore City 343; Calvert 33; Caroline 4; Carroll 134; Cecil 33; Charles 95; Dorchester 1; Frederick 120; Garrett 3; Harford 44; Howard 180; Kent 5; Montgomery 640; Prince George's 653; Queen Anne's 13; Somerset 4; St. Mary's 34; Talbot 6; Washington 29; Wicomico 8; Worcester 7,3172,54,0,04-04-2020
North Carolina,USA,2020-04-05 03:00:00 * CTY: Alamance 18; Alexander 2; Alleghany 2; Anson 3; Ashe 1; Beaufort 9; Bertie 7; Bladen 1; Brunswick 24; Buncombe 31; Burke 18; Cabarrus 69; Caldwell 11; Carteret 16; Caswell 2; Catawba 22; Chatham 21; Cherokee 11; Chowan 1; Clay 3; Cleveland 16; Columbus 6; Craven 14; Cumberland 45; Currituck 2; Dare 5; Davidson 53; Davie 16; Duplin 5; Durham 182; Edgecombe 5; Forsyth 88; Franklin 14; Gaston 47; Gates 1; Granville 24; Greene 6; Guilford 94; Halifax 10; Harnett 24; Haywood 2; Henderson 25; Hertford 4; Hoke 10; Iredell 42; Jackson 2; Johnston 33; Lee 3; Lenoir 7; Lincoln 9; Macon 1; Martin 3; McDowell 9; Mecklenburg 650; Mitchell 2; Montgomery 10; Moore 14; Nash 21; New Hanover 44; Northampton 40; Onslow 17; Orange 52; Pamlico 3; Pasquotank 8; Pender 1; Perquimans 1; Person 4; Pitt 35; Polk 6; Randolph 26; Robeson 5; Rockingham 5; Rowan 46; Rutherford  12; Sampson 2; Scotland 2; Stanly 7; Stokes 6; Surry 3; Swain 1; Transylvania 5; Union 67; Vance 10; Wake 302; Warren 2; Washington 3; Watauga 8; Wayne 12; Wilkes 4; Wilson 28; Yadkin 6,2549,35,0,04-04-2020
Virginia,USA,2020-04-05 03:00:00 * CTY: Accomack 8; Albemarle 27; Alexandria 68; Alleghany 2; Amelia 6; Amherst 6; Arlington 150; Augusta 7; Bedford 4; Botetourt 14; Bristol 1; Brunswick 1; Buckingham 4; Buena Vista City 1; Campbell 2; Caroline 1; Carroll 1; Charke 0; Charles City 4; Charlotte 1; Charlottesville 21; Chesapeake 65; Chesterfield 106; Clarke 2; Covington 1; Culpeper 8; Cumberland 2; Danville 12; Emporia 2; Fairfax 387; Fairfax City 0; Fauquier 10; Fluvanna 5; Franklin 10; Franklin City 4; Frederick 24; Fredericksburg 7; Galax 1; Gloucester 9; Goochland 10; Greene 2; Greensville 4; Halifax 1; Hampton 39; Hanover 12; Harrisonburg 22; Henrico 174; Henry 3; Hopewell 9; Isle of Wight 18; James City 111; King and Queen 1; King George 8; King William 1; Lancaster 1; Lee 2; Lexington 3; Loudoun 150; Louisa 13; Lynchburg 10; Madison 2; Manassas City 14; Manassas Park 2; Mathews 2; Mecklenburg 8; Montgomery 6; Nelson 2; New Kent 8; Newport News 48; Norfolk 55; Northampton 2; Northumberland 3; Nottoway 1; Orange 5; Page 2; Petersburg 10; Pittsylvania 2; Poquoson 3; Portsmouth 26; Powhatan 4; Prince Edward 3; Prince George 16; Prince William 159; Pulaski 1; Radford 1; Richmond 0; Richmond City 96; Roanoke 5; Roanoke City 10; Rockbridge 3; Rockingham 15; Salem 1; Shenandoah 10; Smyth 2; Southampton 5; Spotsylvania 18; Stafford 38; Staunton 1; Suffolk 20; Surry 3; Sussex 3; Tazewell 2; Virginia Beach 160; Warren 4; Washington 3; Waynesboro 2; Westmoreland 2; Williamsburg 10; Winchester 10; Wise 0; Wythe 2; York 19,2407,52,0,04-04-2020
Missouri,USA,2020-04-05 03:00:00 * CTY: Adair 10; Atchison 1; Barry 1; Bates 3; Benton 3; Bollinger 1; Boone 75; Buchanan 8; Butler 2; Caldwell 1; Callaway 18; Camden 21; Cape Girardeau 16; Carter 4; Cass 22; Cedar 5; Chariton 4; Christian 16; Clark 1; Clay 32; Clinton 7; Cole 28; Cooper 2; Crawford 2; DeKalb 1; Dunklin 7; Franklin 24; Gasconade 2; Greene 64; Harrison 2; Henry 1; Howell 1; Jackson 135; Jasper 9; Jefferson 69; Johnson 29; Joplin 2; Kansas City 172; Lafayette 26; Lincoln 16; Livingston 1; Macon 3; Maries 2; McDonald 2; Moniteau 2; Montgomery 4; Morgan 1; New Madrid 1; Newton 6; Nodaway 1; Osage 2; Pemiscot 3; Perry 22; Pettis 2; Phelps 1; Pike 2; Platte 14; Pulaski 10; Ralls 1; Randolph 7; Ray 3; Reynolds 2; Ripley 2; Saline 2; Scott 7; Shelby 1; St. Charles 151; Ste. Genevieve 6; St. Francois 15; St. Louis 864; St. Louis City 328; Stoddard 7; Stone 2; Taney 5; TBD 3; Texas 1; unknown 0; Warren 7; Webster 3; Worth 0; Wright 6,2345,43,0,04-04-2020
Wisconsin,USA,2020-04-05 03:00:00 * CTY: Adams 1; Ashland 1; Barron 3; Bayfield 3; Brown 27; Buffalo 2; Calumet 3; Chippewa 16; Clark 6; Columbia 19; Crawford 1; Dane 269; Dodge 14; Door 2; Douglas 7; Dunn 5; Eau Claire 17; Fond du Lac 36; Grant 2; Green 8; Iowa 3; Iron 1; Jackson 3; Jefferson 13; Juneau 5; Kenosha 93; La Crosse 21; Manitowoc 1; Marathon 11; Marinette 2; Marquette 2; Menominee 1; Milwaukee 1069; Monroe 5; Oconto 1; Oneida 3; Outagamie 20; Ozaukee 53; Pepin 0; Pierce 7; Portage 3; Racine 48; Richland 3; Rock 26; Rusk 1; Sauk 18; Shawano 1; Sheboygan 21; St. Croix 7; Trempealeau 1; unknown 0; Vilas 3; Walworth 16; Washington 55; Waukesha 147; Waupaca 2; Winnebago 18; Wood 2,2128,60,0,04-04-2020
Arizona,USA,2020-04-05 03:00:00 * CTY: Apache 20; Cochise 7; Coconino 147; Gila 3; Graham 3; Greenlee 1; La Paz 2; Maricopa 1171; Mohave 12; Navajo 177; Pima 326; Pinal 89; Santa Cruz 4; unknown 0; Yavapai 43; Yuma 14,2019,52,0,04-04-2020
South Carolina,USA,2020-04-05 03:00:00 * CTY: Abbeville 6; Aiken 24; Allendale 2; Anderson 68; Bamberg 5; Barnwell 2; Beaufort 148; Berkeley 45; Calhoun 4; Charleston 274; Cherokee 2; Chester 12; Chesterfield 13; Clarendon 45; Colleton 9; Darlington 19; Dillon 1; Dorchester 45; Edgefield 5; Fairfield 12; Florence 35; Georgetown 17; Greenville 183; Greenwood 10; Hampton 1; Horry 63; Jasper 9; Kershaw 141; Lancaster 39; Laurens 6; Lee 16; Lexington 95; Marion 2; Marlboro 3; McCormick 1; Newberry 8; Oconee 8; Orangeburg 26; Pickens 17; Richland 242; Saluda 4; Spartanburg 72; Sumter 79; Union 9; Williamsburg 9; York 81,1917,40,0,04-04-2020
Nevada,USA,2020-04-05 03:00:00 * CTY: Carson City 10; Clark 1418; Douglas 7; Elko 8; Humboldt 9; Lyon 3; Nye 7; unknown 34; Washoe 245; White Pine 1,1742,46,0,04-04-2020
Alabama,USA,2020-04-05 03:00:00 * CTY: Autauga 12; Baldwin 29; Barbour 2; Bibb 4; Blount 10; Bullock 2; Butler 1; Calhoun 21; Chambers 87; Cherokee 6; Chilton 15; Choctaw 4; Clarke 7; Clay 9; Cleburne 7; Coffee 7; Colbert 5; Conecuh 2; Coosa 6; Covington 4; Crenshaw 2; Cullman 15; Dale 2; Dallas 7; DeKalb 13; Elmore 19; Escambia 2; Etowah 27; Fayette 1; Franklin 6; Greene 5; Hale 3; Henry 2; Houston 14; Jackson 13; Jefferson 376; Lamar 3; Lauderdale 16; Lawrence 4; Lee 104; Limestone 31; Lowndes 3; Macon 5; Madison 126; Marengo 8; Marion 17; Marshall 17; Mobile 114; Monroe 5; Montgomery 63; Morgan 24; Perry 1; Pickens 12; Pike 10; Randolph 11; Russell 6; Shelby 127; St. Clair 25; Sumter 6; Talladega 16; Tallapoosa 20; Tuscaloosa 44; Walker 49; Washington 5; Wilcox 11; Winston 3,1633,44,0,04-04-2020
Mississippi,USA,2020-04-05 03:00:00 * CTY: Adams 16; Alcorn 6; Amite 6; Attala 14; Benton 5; Bolivar 34; Calhoun 4; Carroll 5; Chickasaw 15; Choctaw 8; Claiborne 1; Clarke 5; Clay 7; Coahoma 27; Copiah 12; Covington 4; DeSoto 118; Forrest 34; Franklin 4; George 4; Grenada 4; Hancock 30; Harrison 70; Hinds 140; Holmes 17; Humphreys 4; Itawamba 3; Jackson 79; Jasper 3; Jefferson 2; Jones 9; Kemper 4; Lafayette 21; Lamar 13; Lauderdale 61; Lawrence 4; Leake 8; Lee 28; Leflore 22; Lincoln 14; Lowndes 13; Madison 67; Marion 6; Marshall 20; Monroe 12; Montgomery 10; Neshoba 6; Newton 6; Noxubee 5; Oktibbeha 24; Panola 10; Pearl River 43; Perry 13; Pike 23; Pontotoc 12; Prentiss 9; Quitman 5; Rankin 66; Scott 17; Sharkey 2; Simpson 5; Smith 6; Sunflower 18; Tallahatchie 2; Tate 14; Tippah 31; Tishomingo 1; Tunica 15; Union 6; Walthall 12; Warren 3; Washington 31; Wayne 2; Webster 11; Wilkinson 25; Winston 11; Yalobusha 9; Yazoo 19,1455,35,0,04-04-2020
Utah,USA,2020-04-05 03:00:00 * CTY: Box Elder 10; Cache 16; Carbon 1; Central Utah 3; Davis 137; Duchesne 1; Emery 1; Garfield 1; Grand 1; Iron 12; Kane 1; Salt Lake 650; San Juan 5; Summit 230; Tooele 17; Uintah 1; Unassigned Bear River 1; Unassigned Southwest 0; Utah 186; Wasatch 70; Washington 22; Weber-Morgan 63,1429,8,0,04-04-2020
Oklahoma,USA,2020-04-05 03:00:00 * CTY: Adair 14; Atoka 1; Beckham 1; Bryan 3; Caddo 4; Canadian 32; Carter 1; Cherokee 10; Choctaw 2; Cleveland 169; Comanche 37; Cotton 4; Craig 3; Creek 43; Custer 5; Delaware 11; Garfield 5; Garvin 11; Grady 6; Grant 1; Greer 6; Jackson 4; Kay 29; Kingfisher 3; Kiowa 1; Latimer 4; Le Flore 1; Lincoln 7; Logan 6; Love 2; Major 1; Mayes 7; McClain 11; McCurtain 1; Muskogee 17; Noble 5; Nowata 8; Oklahoma 256; Okmulgee 11; Osage 25; Ottawa 10; Out-of-State 2; Pawnee 16; Payne 20; Pittsburg 3; Pontotoc 7; Pottawatomie 11; Rogers 12; Seminole 2; Sequoyah 4; Stephens 9; Texas 1; Tillman 1; Tulsa 221; Wagoner 40; Washington 33; Washita 0; Woodward 1,1161,42,0,04-04-2020
Idaho,USA,2020-04-05 03:00:00 * CTY: Ada 385; Adams 1; Bannock 5; Bingham 2; Blaine 410; Bonner 2; Bonneville 6; Camas 1; Canyon 99; Caribou 1; Cassia 4; Custer 2; Elmore 11; Fremont 1; Gem 7; Gooding 1; Idaho 3; Jefferson 3; Jerome 13; Kootenai 40; Latah 1; Lewis 1; Lincoln 9; Madison 4; Minidoka 1; Nez Perce 13; Owyhee 2; Payette 5; Teton 4; Twin Falls 37; unknown 0; Valley 3; Washington 1,1078,10,0,04-04-2020
Oregon,USA,2020-04-05 03:00:00 * CTY: Benton 19; Clackamas 78; Clatsop 4; Columbia 3; Crook 1; Deschutes 39; Douglas 11; Grant 1; Hood River 2; Jackson 33; Josephine 13; Klamath 14; Lane 24; Lincoln 4; Linn 41; Malheur 2; Marion 188; Morrow 2; Multnomah 209; Polk 22; Tillamook 3; Umatilla 5; Union 3; Wallowa 1; Wasco 7; Washington 247; Yamhill 23,999,26,0,04-04-2020
Kentucky,USA,2020-04-05 03:00:00 * CTY: Adair 3; Allen 2; Anderson 3; Barren 1; Bath 1; Boone 11; Bourbon 4; Boyd 13; Boyle 7; Bracken 1; Breathitt 1; Breckinridge 0; Bullitt 11; Butler 1; Caldwell 3; Calloway 5; Campbell 12; Carroll 2; Carter 1; Christian 23; Clark 11; Clinton 1; Crittenden 1; Cumberland 1; Daviess 55; Edmonson 5; Fayette 120; Franklin 7; Grant 2; Graves 2; Grayson 2; Greenup 1; Hancock 1; Hardin 9; Harrison 11; Henderson 6; Henry 2; Hopkins 33; Jefferson 299; Jessamine 15; Johnson 1; Kenton 33; Larue 3; Laurel 2; Lawrence 1; Lewis 2; Logan 4; Lyon 4; Madison 11; Marion 3; Marshall 2; Martin 1; Mason 2; McCracken 10; McCreary 1; McLean 1; Meade 2; Menifee 3; Mercer 3; Montgomery 5; Muhlenberg 0; Nelson 4; Nicholas 1; Ohio 1; Oldham 6; Pendleton 1; Perry 3; Pike 1; Powell 1; Pulaski 12; Rockcastle 1; Russell 1; Scott 12; Shelby 7; Simpson 13; Spencer 2; Taylor 2; Union 2; unknown 29; Warren 18; Washington 2; Wayne 4; Webster 3; Woodford 8,917,40,0,04-04-2020
District of Columbia,USA,2020-04-05 03:00:00 * CTY: District of Columbia 902,902,21,0,04-04-2020
Minnesota,USA,2020-04-05 03:00:00 * CTY: Anoka 36; Beltrami 5; Benton 1; Big Stone 1; Blue earth 14; Brown 3; Carlton 8; Carver 10; Cass 1; Chisago 4; Clay 13; Clearwater 2; Cottonwood 5; Crow Wing 5; Dakota 56; Dodge 10; Douglas 1; Faribault 3; Filmore 9; Freeborn 10; Goodhue 8; Hennepin 252; Isanti 3; Itasca 2; Jackson 1; Kandiyohi 2; Koochiching 1; Lac Qui Parle 1; Le Sueur 20; Lincoln 1; Lyon 3; Mahnomen 1; Martin 32; McLeod 1; Meeker 1; Mower 17; Nicollet 4; Olmsted 88; Otter Tail 1; Polk 1; Ramsey 79; Renville 2; Rice 4; Scott 12; Sherburne 9; Sibley 1; Stearns 6; Steele 8; St. Louis 13; Traverse 2; unknown 2; Wabasha 6; Waseca 3; Washington 54; Watonwan 3; Wilkin 2; Winona 13; Wright 8; Yellow Medicine 1,865,24,0,04-04-2020
Rhode Island,USA,2020-04-05 03:00:00 * CTY: Bristol 24; Kent 82; Newport 39; Providence 491; unknown 122; Washington 48,806,17,0,04-04-2020
Iowa,USA,2020-04-05 03:00:00 * CTY: Adair 1; Allamakee 16; Appanoose 1; Audubon 1; Benton 7; Black Hawk 10; Boone 2; Bremer 2; Buchanan 3; Butler 1; Carroll 1; Cedar 11; Cerro Gordo 10; Clay 2; Clayton 3; Clinton 15; Crawford 4; Dallas 33; Delaware 0; Des Moines 1; Dickinson 1; Dubuque 24; Fayette 3; Grundy 1; Guthrie 1; Hancock 3; Hardin 1; Harrison 10; Henry 6; Howard 1; Iowa 6; Jackson 3; Jasper 8; Jefferson 3; Johnson 96; Jones 5; Keokuk 2; Kossuth 1; Lee 1; Linn 139; Louisa 1; Lyon 2; Madison 1; Mahaska 3; Marshall 10; Mills 1; Mitchell 2; Monona 6; Montgomery 1; Muscatine 27; Obrien 3; Page 3; Plymouth 3; Polk 109; Pottawattamie 8; Poweshiek 6; Scott 38; Shelby 5; Sioux 7; Story 5; Tama 29; Taylor 1; unknown 0; Van Buren 6; Wapello 1; Warren 9; Washington 47; Webster 1; Winneshiek 4; Woodbury 8; Wright 1,787,14,0,04-04-2020
Arkansas,USA,2020-04-05 03:00:00 * CTY: Arkansas 1; Ashley 1; Baxter 1; Benton 42; Boone 1; Bradley 4; Carroll 1; Chicot 2; Clark 27; Cleburne 65; Cleveland 5; Columbia 1; Conway 1; Craighead 16; Crawford 1; Crittenden 43; Cross 5; Desha 2; Drew 1; Faulkner 40; Garland 40; Grant 3; Greene 1; Hempstead 1; Hot Spring 5; Howard 1; Independence 3; Jefferson 53; Johnson 7; Lafayette 1; Lawrence 1; Lee 1; Lincoln 6; Lonoke 16; Miller 8; Mississippi 1; Monroe 1; Nevada 1; Newton 1; Ouachita 1; Perry 1; Pike 1; Poinsett 5; Polk 5; Pope 8; Prairie 1; Pulaski 137; Randolph 1; Saline 21; Scott 1; Searcy 2; Sebastian 8; Sevier 1; Sharp 1; St. Francis 1; Stone 5; Union 10; unknown 53; Van Buren 20; Washington 25; White 23; Woodruff 1,743,14,0,04-04-2020
Kansas,USA,2020-04-05 03:00:00 * CTY: Anderson 0; Atchison 2; Barton 3; Bourbon 3; Butler 8; Chautauqua 3; Cherokee 5; Clay 1; Cloud 1; Coffey 23; Cowley 1; Crawford 4; Doniphan 1; Douglas 32; Finney 9; Ford 1; Franklin 9; Gove 1; Greenwood 1; Harvey 2; Jackson 1; Jefferson 2; Jewell 1; Johnson 185; Labette 4; Leavenworth 33; Linn 5; Lyon 19; Marion 2; McPherson 8; Miami 2; Mitchell 2; Montgomery 6; Morris 2; Neosho 1; Osage 3; Osborne 2; Ottawa 2; Pottawatomie 2; Pratt 1; Reno 9; Riley 11; Saline 5; Sedgwick 97; Shawnee 27; Stafford 1; Stevens 1; Sumner 2; unknown 0; Woodson 3; Wyandotte 149,698,21,0,04-04-2020
New Hampshire,USA,2020-04-05 03:00:00 * CTY: Belknap 17; Carroll 17; Cheshire 10; Coos 1; Grafton 41; Hillsborough-Manchester 97; Hillsborough-Nashua 60; Hillsborough-other 74; Merrimack 39; Rockingham 213; Strafford 43; Sullivan 5; unknown 4,621,9,0,04-04-2020
Delaware,USA,2020-04-05 03:00:00 * CTY: Kent 68; New Castle 400; Sussex 125,593,14,0,04-04-2020
New Mexico,USA,2020-04-05 03:00:00 * CTY: Bernalillo 225; Catron 1; Chaves 13; Cibola 12; Curry 6; Dona Ana 23; Eddy 4; Grant 1; Lea 2; Lincoln 1; Los Alamos 1; McKinley 31; Otero 2; Rio Arriba 6; Roosevelt 1; Sandoval 69; San Juan 58; San Miguel 1; Santa Fe 58; Socorro 4; Taos 13; Torrance 6; unknown 0; Valencia 5,543,11,0,04-04-2020
Vermont,USA,2020-04-05 03:00:00 * CTY: Addison 34; Bennington 23; Caledonia 5; Chittenden 245; Franklin 23; Lamoille 17; Orange 4; Orleans 8; Rutland 24; unknown 11; Washington 21; Windham 25; Windsor 21,461,20,0,04-04-2020
Maine,USA,2020-04-05 03:00:00 * CTY: Androscoggin 20; Aroostook 1; Cumberland 231; Franklin 4; Hancock 2; Kennebec 21; Knox 9; Lincoln 8; Oxford 11; Penobscot 22; Sagadahoc 13; Somerset 3; unknown 12; Waldo 3; Washington 1; York 95,456,10,0,04-04-2020
Puerto Rico,USA,2020-04-05 03:00:00 * CTY: Puerto Rico 452,452,18,0,04-04-2020
Hawaii,USA,2020-04-05 03:00:00 * CTY: Hawaii 22; Honolulu 266; Kauai 15; Maui 38; Residents diagnosed Outside of HI 2; unknown 8,351,3,0,04-04-2020
Nebraska,USA,2020-04-05 03:00:00 * CTY: Adams 8; Antelope 1; Buffalo 14; Cass 2; Cherry 1; Colfax 1; Cuming 1; Dawson 1; Dodge 6; Douglas 133; Gage 2; Gosper 1; Hall 40; Hamilton 4; Kearney 1; Kimball 5; Knox 2; Lancaster 18; Lincoln 15; Madison 5; Merrick 2; Nemaha 1; Otoe 1; Platte 4; Sarpy 26; Saunders 4; Scotts Bluff 3; unknown 1; Washington 19; York 1,323,8,0,04-04-2020
West Virginia,USA,2020-04-05 03:00:00 * CTY: Barbour 2; Berkeley 49; Cabell 5; Greenbrier 3; Hancock 6; Hardy 2; Harrison 19; Jackson 13; Jefferson 17; Kanawha 48; Logan 5; Marion 13; Marshall 4; Mason 4; Mercer 3; Mineral 2; Monongalia 40; Morgan 1; Ohio 11; Pendleton 1; Pleasants 1; Preston 5; Putnam 5; Raleigh 4; Randolph 3; Roane 2; Tucker 3; Upshur 1; Wetzel 2; Wirt 1; Wood 7,282,2,0,04-04-2020
Montana,USA,2020-04-05 03:00:00 * CTY: Beaverhead 1; Broadwater 4; Carbon 1; Cascade 11; Deer Lodge 3; Flathead 23; Gallatin 109; Glacier 1; Hill 1; Jefferson 2; Lake 4; Lewis and Clark 14; Liberty 1; Lincoln 6; Madison 6; Meagher 1; Missoula 19; Musselshell 1; Park 6; Ravalli 2; Roosevelt 1; Silver Bow 11; Toole 15; Yellowstone 38,281,6,0,04-04-2020
Navajo Nation,USA,2020-04-05 03:00:00 * CTY: Apache 22; Cibola 4; Coconino 83; McKinley 15; Navajo 112; San Juan NM 26; San Juan UT 7; Socorro-NM 1,270,12,0,04-04-2020
South Dakota,USA,2020-04-05 03:00:00 * CTY: Aurora 1; Beadle 21; Bon Homme 1; Brookings 3; Brown 9; Butte 0; Charles Mix 2; Clark 1; Clay 3; Codington 9; Davison 3; Deuel 1; Fall River 1; Faulk 1; Hamlin 1; Hughes 3; Hutchinson 2; Kingsbury 0; Lake 1; Lawrence 9; Lincoln 21; Lyman 1; Marshall 1; McCook 2; Meade 1; Minnehaha 81; Pennington 6; Roberts 4; Spink 2; Todd 1; Turner 3; Union 3; Yankton 14,212,2,0,04-04-2020
Wyoming,USA,2020-04-05 03:00:00 * CTY: Albany 4; Campbell 7; Carbon 4; Converse 3; Fremont 36; Goshen 2; Johnson 8; Laramie 42; Lincoln 1; Natrona 23; Park 1; Sheridan 11; Sublette 1; Sweetwater 4; Teton 36; Uinta 2; Washakie 2,187,0,0,04-04-2020
North Dakota,USA,2020-04-05 03:00:00 * CTY: Barnes 2; Burke 2; Burleigh 34; Cass 48; Divide 1; Dunn 1; Eddy 1; Foster 1; Grand Forks 10; Grant 1; McHenry 1; McIntosh 1; McKenzie 2; McLean 2; Mercer 0; Morton 16; Mountrail 13; Oliver 1; Pierce 2; Ramsey 3; Rolette 0; Sioux 1; Slope 1; Stark 22; Walsh 1; Ward 14; Williams 5,186,3,0,04-04-2020
Alaska,USA,2020-04-05 03:00:00 * CTY: Anchorage 81; Fairbanks North Star 46; Juneau 12; Kenai Peninsula 11; Ketchikan Gateway 14; Matanuska-Susitna 4; Petersburg 1; Southeast Fairbanks 1; Yukon-Koyukuk 1,171,5,0,04-04-2020
Grand Princess,USA,2020-04-05 03:00:00 * CTY: San Diego 1; Solano 7; unknown 95,103,3,0,04-04-2020
Guam,USA,2020-04-05 03:00:00 * CTY: Guam 93,93,4,0,04-04-2020
Diamond Princess,USA,2020-04-05 03:00:00 * CTY: Riverside 2; San Diego 1; Sonoma 2; unknown 44,49,0,0,04-04-2020
United States Virgin Islands,USA,2020-04-05 03:00:00 * CTY: St. Croix 12; St. John 2; St. Thomas 26; unknown 2,42,0,0,04-04-2020
Northern Mariana Islands,USA,2020-04-05 03:00:00 * CTY: Saipan 6; unknown 2,8,1,0,04-04-2020
Wuhan Evacuee,USA,2020-04-05 03:00:00 * CTY: unknown 4,4,0,0,04-04-2020
Hubei,Mainland China,2020-04-04 02:00:00,67803,3207,63762,04-05-2020
Guangdong,Mainland China,2020-04-05 02:00:00,1524,8,1387,04-05-2020
Henan,Mainland China,2020-03-29 02:00:00,1276,22,1251,04-05-2020
Zhejiang,Mainland China,2020-04-05 03:00:00,1263,1,1230,04-05-2020
Hunan,Mainland China,2020-04-02 02:00:00,1019,4,1014,04-05-2020
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984,04-05-2020
Jiangxi,Mainland China,2020-03-29 02:00:00,937,1,934,04-05-2020
Shandong,Mainland China,2020-04-05 02:00:00,779,7,755,04-05-2020
Jiangsu,Mainland China,2020-04-03 04:00:00,651,0,632,04-05-2020
Chongqing,Mainland China,2020-03-29 01:00:00,579,6,570,04-05-2020
Sichuan,Mainland China,2020-04-05 02:00:00,558,3,539,04-05-2020
Beijing,Mainland China,2020-04-05 02:00:00,586,8,441,04-05-2020
Heilongjiang,Mainland China,2020-04-05 02:00:00,504,13,469,04-05-2020
Shanghai,Mainland China,2020-04-05 07:00:00,531,6,383,04-05-2020
Hebei,Mainland China,2020-04-05 02:00:00,327,6,310,04-05-2020
Hong Kong,Hong Kong,2020-04-05 10:00:00,890,4,206,04-05-2020
Fujian,Mainland China,2020-04-04 02:00:00,350,1,301,04-05-2020
Guangxi,Mainland China,2020-04-01 18:00:00,254,2,252,04-05-2020
Shaanxi,Mainland China,2020-04-04 02:00:00,256,3,245,04-05-2020
Yunnan,Mainland China,2020-04-03 00:00:00,184,2,172,04-05-2020
Taiwan,Taiwan,2020-04-05 11:00:00,363,5,50,04-05-2020
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162,04-05-2020
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144,04-05-2020
Tianjin,Mainland China,2020-04-03 10:00:00,180,3,140,04-05-2020
Gansu,Mainland China,2020-03-29 15:00:00,138,2,125,04-05-2020
Shanxi,Mainland China,2020-04-05 01:00:00,138,0,133,04-05-2020
Liaoning,Mainland China,2020-04-05 02:00:00,142,2,126,04-05-2020
Jilin,Mainland China,2020-03-29 01:00:00,98,1,92,04-05-2020
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73,04-05-2020
Nei Mongol,Mainland China,2020-04-02 00:00:00,117,1,74,04-05-2020
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75,04-05-2020
Macau,Macau,2020-04-05 03:00:00,44,0,10,04-05-2020
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18,04-05-2020
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1,04-05-2020
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-04-05 20:00:00,1,0,0,04-05-2020
South Sudan,South Sudan,2020-04-05 11:00:00,1,0,0,04-05-2020
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0,04-05-2020
Malawi,Malawi,2020-04-04 14:00:00,4,0,0,04-05-2020
